APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
A027583,Appropriative,Permitted,Permitted,N,R_05_M,Y,Y,Y,619,19821112,APPLICATION_ACCEPTANCE_DATE,1971-1990,8.333333333,6.333333333,5.333333333,0,4,4.666666667,4.666666667,4.333333333,2.333333333,0,0,0,N,N,N,N,N,39.0405,-123.1301,N,Irrigation,2021
A027584,Appropriative,Licensed,Licensed,N,R_05_M,Y,Y,Y,620,19821112,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,2.333333333,4,4.333333333,0,0,0,0,0,0,0,N,N,N,N,N,39.0438,-123.1343,N,Frost Protection,2021
A027992,Appropriative,Licensed,Licensed,N,R_05,N,N,Y,628,19840306,APPLICATION_RECD_DATE,1971-1990,1.4,1.333333333,0,0.5,0,0,0,0,0,0,0,0.633333333,N,N,Y,N,N,39.0667028,-123.1484552,N,Irrigation,2021
A028854,Appropriative,Permitted,Permitted,N,R_05_M,Y,Y,Y,656,19860609,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,2.583333333,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.10221347,-123.1774114,N,Frost Protection,2021
A028886,Appropriative,Licensed,Licensed,N,R_05,N,N,Y,658,19860908,APPLICATION_ACCEPTANCE_DATE,1971-1990,4.666666667,1.333333333,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.0446,-123.1442,N,Frost Protection,2021
A031094,Appropriative,Permitted,Permitted,N,R_05_M,Y,Y,Y,703,19921215,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.0923368,-123.1765426,N,Irrigation,2021
A031255,Appropriative,Permitted,Permitted,N,R_05,N,N,Y,758,20010404,APPLICATION_RECD_DATE,1991-PRESENT,3.4,2.433333333,1.166666667,0,0,0,0,0,0,0,0,9.233333333,N,N,Y,N,N,39.0931,-123.1932,N,Irrigation,2021
S008075,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,39.1028,-123.1785,N,Irrigation,2021
S008082,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.05887858,-123.1446409,N,Irrigation,2021
S015238,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,1.333333333,1.666666667,1.666666667,1.333333333,1.666666667,1.666666667,1.333333333,1.333333333,0.666666667,0,0,N,N,N,N,N,39.1089,-123.1649,N,Frost Protection,2021
S015677,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.033333333,0,0,3,3.133333333,3.066666667,0.666666667,0.5,0,0,N,N,N,N,N,39.08169658,-123.1696719,N,Irrigation,2021
S015690,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.032566667,0.0000433,0.0869,0.097233333,0.196866667,0.002633333,0.012333333,0,0.003166667,0,0,0,N,N,N,N,N,39.09206402,-123.1763618,N,Irrigation,2021
S015691,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0.97,0,0,N,N,Y,N,N,39.09220662,-123.1758357,N,Irrigation,2021
S015805,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,1.666666667,1.666666667,2,2.333333333,2.833333333,3,3,3,3,3,2,1.666666667,N,N,N,N,N,39.04892624,-123.1374371,Y,Irrigation,2021
S015806,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,1.333333333,1.666666667,1.666666667,2.166666667,2.333333333,2.333333333,2.666666667,2.333333333,2.333333333,2,1.666666667,1.666666667,N,N,N,N,N,39.04382187,-123.1342952,Y,Irrigation,2021
S016329,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.733333333,0.9,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.0872,-123.1683,N,Irrigation,2021
S016352,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.083,0.245333333,0.026,1.276666667,1.516666667,1.933333333,1.136666667,2.563333333,1.66,0,N,N,N,N,N,39.0594,-123.1446,N,Irrigation,2021
S016671,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,10.33333333,0,N,N,Y,N,N,39.0596,-123.1447,N,Irrigation,2021
S017791,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.0357,-123.129,N,Irrigation,2021
S019291,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,1.51,1.385,2.299333333,1.793333333,4.259666667,8.733333333,7.632,9.022333333,3.952,1.630666667,1.57,1.138666667,N,N,N,N,N,39.0353,-123.1294,N,Irrigation,2021
S021309,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.333333333,0.866666667,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.0817,-123.1693,N,Irrigation,2021
S022725,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.1075,-123.1685,N,Irrigation,2021
S022726,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.1089,-123.1649,N,Irrigation,2021
S024370,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.1046,-123.1837,N,Irrigation,2021
S024597,Statement of Div and Use,Claimed,Claimed,Y,R_05_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.033333333,0.466666667,0.3,0,0,0,0,0,0,N,N,N,N,N,39.0598,-123.1445,N,Domestic,2021
A013633,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,104,19500315,APPLICATION_RECD_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.9845,-123.1663,N,Irrigation,2021
A016443,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,231,19550628,APPLICATION_RECD_DATE,1955-1956,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.90412242,-123.1041934,N,Irrigation,2021
A016825,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,243,19560106,APPLICATION_RECD_DATE,1955-1956,0,0,0,0,0,0.066666667,0,0,0,0,0,0,N,N,N,N,N,38.9685,-123.0483,N,Irrigation,2021
A016973,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,245,19560327,APPLICATION_ACCEPTANCE_DATE,1955-1956,6,5.35,4,2.666666667,1.333333333,0,0,0,0,0,0,0,N,N,N,N,N,38.96550008,-123.0889674,N,Irrigation,2021
A020846,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,301,19620706,APPLICATION_ACCEPTANCE_DATE,1960-1970,1.333333333,1.666666667,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.666666667,1.333333333,N,N,N,N,N,38.94586793,-123.1034356,N,Irrigation,2021
A021941,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,345,19641015,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.9463832,-122.9845872,N,Domestic,2021
A022615,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,362,19661018,APPLICATION_ACCEPTANCE_DATE,1960-1970,0.214822333,0.214822333,0.214822333,0.214822333,0.214822333,0.228029667,0.214822333,0.214822333,0.214822333,0.214822333,0.214822333,0.214822333,N,N,N,N,N,38.87144457,-122.8785196,N,Domestic,2021
A022652,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,364,19661202,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0.35,3.333333333,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.96550008,-123.0889674,N,Irrigation,2021
A023250,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,381,19690321,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.97245985,-123.1365642,N,Irrigation,2021
A023681,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,416,19710122,APPLICATION_ACCEPTANCE_DATE,1971-1990,,,,,,,,,,,,,Y,N,N,N,N,38.8673881,-122.9062183,N,Recreational,2021
A023793,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,423,19710528,APPLICATION_RECD_DATE,1971-1990,0.266666667,3.666666667,5.1,6.033333333,0.366666667,0,0,0,0,0,0,3.366666667,N,N,N,N,N,38.9749,-123.0586,N,Irrigation,2021
A023835,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,427,19710803,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.22,0.22,0.22,0.22,0.22,0.393333333,0.393333333,0.393333333,0.393333333,0.393333333,0.22,0.22,N,N,N,N,N,38.94561872,-123.1294535,N,Irrigation,2021
A024404,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,477,19730626,APPLICATION_RECD_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.9749,-123.0586,N,Irrigation,2021
A024593A,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,487,19740412,APPLICATION_RECD_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,8.333333333,53.33333333,N,N,Y,N,N,38.9627,-123.0322,N,Irrigation,2021
A024593B,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,488,19740412,APPLICATION_RECD_DATE,1971-1990,0,0,10.03333333,4.6,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.9627,-123.0322,N,Frost Protection,2021
A024854,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,507,19750808,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0.333333333,N,N,Y,N,N,38.87363681,-123.104774,N,Irrigation,2021
A025749A,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,569,19780526,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.333333333,2,0,0,0,0,0,0,0,0,0.866666667,0.266666667,N,N,Y,N,N,38.97986333,-123.1516349,N,Irrigation,2021
A025749B,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,570,19780526,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.97986333,-123.1516349,N,Frost Protection,2021
A025887A,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,579,19781219,APPLICATION_ACCEPTANCE_DATE,1971-1990,31.16666667,6.633333333,10.2,3.6,0,0,0,0,0,0,0.933333333,4,N,N,Y,N,N,38.96476801,-123.0590373,N,Irrigation,2021
A025887B,Appropriative,Licensed,Licensed,N,R_06,N,N,Y,580,19781219,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,2.5,6.233333333,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.96476801,-123.0590373,N,Frost Protection,2021
A025888A,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,581,19781219,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.666666667,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.94799867,-123.0449463,N,Irrigation,2021
A025888B,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,582,19781219,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.94799358,-123.0449336,N,Frost Protection,2021
A027892,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,623,19830928,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.333333333,2.333333333,0,0,0,0,0,0,0,0.333333333,9.333333333,30.66666667,N,N,Y,N,N,38.92739277,-123.0824071,N,Irrigation,2021
A029632,Appropriative,Permitted,Permitted,N,R_06,N,N,Y,691,19891227,APPLICATION_ACCEPTANCE_DATE,1971-1990,30.33333333,0,0,0,0,0,0,0,0,0,4,0.126666667,N,N,Y,N,N,38.92739277,-123.0824071,N,Irrigation,2021
C005161,Stockpond,Certified,Certified,N,R_06,N,N,Y,718,19971222,APPLICATION_RECD_DATE,1991-PRESENT,0.033333333,0.033333333,0,0,0,0,0,0,0,0,0.066666667,0.1,N,N,Y,N,N,38.96107121,-123.0630481,N,Stockwatering,2021
C005162,Stockpond,Certified,Certified,N,R_06,N,N,Y,719,19971222,APPLICATION_RECD_DATE,1991-PRESENT,0.3,0.366666667,0,0,0,0,0,0,0,0.066666667,0.333333333,0.633333333,N,N,Y,N,N,38.94976497,-123.0532082,N,Stockwatering,2021
C005163,Stockpond,Certified,Certified,N,R_06,N,N,Y,720,19971222,APPLICATION_RECD_DATE,1991-PRESENT,0.3,0.4,0,0,0,0,0,0,0,0.066666667,0.333333333,0.666666667,N,N,Y,N,N,38.93824477,-123.0518068,N,Stockwatering,2021
C005164,Stockpond,Certified,Certified,N,R_06,N,N,Y,721,19971222,APPLICATION_RECD_DATE,1991-PRESENT,0.133333333,0.166666667,0,0,0,0,0,0,0,0.033333333,0.133333333,0.266666667,N,N,Y,N,N,38.93320507,-123.0473375,N,Stockwatering,2021
C005165,Stockpond,Certified,Certified,N,R_06,N,N,Y,722,19971222,APPLICATION_RECD_DATE,1991-PRESENT,0.1,0.1,0,0,0,0,0,0,0,0.066666667,0.1,0.366666667,N,N,Y,N,N,38.94512299,-123.0654468,N,Stockwatering,2021
C005343,Stockpond,Certified,Certified,N,R_06,N,N,Y,724,19971222,APPLICATION_RECD_DATE,1991-PRESENT,0.1,0.1,0,0,0,0,0,0,0,0.033333333,0.1,0.166666667,N,N,Y,N,N,38.92412254,-123.0187293,N,Stockwatering,2021
C005624,Stockpond,Certified,Certified,N,R_06,N,N,Y,725,19971222,APPLICATION_RECD_DATE,1991-PRESENT,1.9,0.633333333,0,0,0,0,0,0,0,0.266666667,1.166666667,2.366666667,N,N,Y,N,N,38.93488575,-123.0506742,N,Stockwatering,2021
D030863,Registration Domestic,Registered,Registered,N,R_06,N,N,Y,742,19990112,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.94056117,-123.1128469,N,Domestic,2021
D031947,Registration Domestic,Registered,Registered,N,R_06,N,N,Y,812,20120716,PRIORITY_DATE,1991-PRESENT,2,2,1,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.99060532,-123.1756428,N,Domestic,2021
D032057,Registration Domestic,Registered,Registered,N,R_06,N,N,Y,820,20130509,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.9471,-123.1605,N,Recreational,2021
D032140,Registration Domestic,Registered,Registered,N,R_06,N,N,Y,825,20130626,APPLICATION_RECD_DATE,1991-PRESENT,0.046,3.296,3.296,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,N,N,N,N,N,38.8952,-122.9855,N,Domestic,2021
D032141,Registration Domestic,Registered,Registered,N,R_06,N,N,Y,843,20150923,PRIORITY_DATE,1991-PRESENT,0.008593,0.008593,0.008593,0.008593,0.008603,0.009507,0.009872,0.009972,0.009276,0.008593,0.008593,0.008593,N,N,N,N,N,38.9945,-123.2004,N,Domestic,2021
D032238,Registration Domestic,Registered,Registered,N,R_06,N,N,Y,832,20140131,PRIORITY_DATE,1991-PRESENT,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,N,N,Y,N,N,38.94339808,-123.1288115,N,Fire Protection,2021
H032131,Registration Irrigation,NA,Registered,N,R_06,N,N,Y,823,20130617,PRIORITY_DATE,1991-PRESENT,2.6333333,2.34,0.9333333,0,0,0,0,0,0,0,0,0.61,N,N,Y,N,N,38.9845,-123.1663,N,Irrigation,2022
H500244,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,848,20180206,PRIORITY_DATE,1991-PRESENT,0.02,0.02,0.034,0.036,0.05,0.05,0,0,0,0,0.02,0,N,N,N,N,N,38.9927,-123.215,N,Irrigation,2021
H500658,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,859,20180927,PRIORITY_DATE,1991-PRESENT,0.618,0.618,0.618,0,0,0,0,0,0,0,0.618,0.618,N,N,Y,N,N,39.012,-123.1863,Y,Irrigation,2021
H500889,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,852,20180423,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0.0385,0.0385,0.0385,0,0,0,0,N,N,N,N,N,38.9767,-123.1955,N,Irrigation,2021
H501328,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,855,20180612,PRIORITY_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,39.0044,-123.1915,N,Irrigation,2021
H501536,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,858,20180718,PRIORITY_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,38.9744,-123.1919,N,Irrigation,2021
H502560,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,860,20181002,PRIORITY_DATE,1991-PRESENT,0.01074111,0.01074111,0,0,0,0,0,0,0,0,0.01074111,0.01074111,N,N,Y,N,N,38.9873,-123.1915,N,Irrigation,2021
H503838,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,863,20181102,PRIORITY_DATE,1991-PRESENT,0.024,0.024,0.024,0.024,0.024,0.029,0.033,0.033,0.033,0.025,0.018,0.009,N,N,N,N,N,38.981,-122.9939,N,Irrigation,2021
H506245,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,868,20190606,PRIORITY_DATE,1991-PRESENT,0.046033,0.046033,0.046033,0.030689,0.030689,0.030689,0,0,0,0,0,0,N,N,N,N,N,38.97987303,-123.2035187,N,Irrigation,2021
H507504,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,869,20190708,PRIORITY_DATE,1991-PRESENT,0.653,1.283,0.435,0.045,0.3,0.023,0,0,0,0.083,0.293,0.675,N,N,N,N,N,39.003915,-123.17154,N,Irrigation,2021
H507549,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,870,20190717,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.996706,-123.155591,N,Irrigation,2021
H507821,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,871,20190725,PRIORITY_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,38.971872,-123.18401,N,Irrigation,2021
H507877,Registration Cannabis,Registered,Registered,N,R_06,N,N,Y,872,20190808,PRIORITY_DATE,1991-PRESENT,,,,,,,,,,,,,Y,N,N,N,N,39.000889,-123.196552,N,Irrigation,2021
L031353,Registration Livestock,Registered,Registered,N,R_06,N,N,Y,763,20020904,PRIORITY_DATE,1991-PRESENT,0,0.233333333,0,0,0.016666667,0,0,0,0,0,0.056666667,0.433333333,N,N,N,N,N,38.9555833,-123.0902749,N,Stockwatering,2021
L031764,Registration Livestock,Registered,Registered,N,R_06,N,N,Y,805,20090428,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,1.5,0,N,N,Y,N,N,38.956,-123.0726,N,Stockwatering,2021
L031885,Registration Livestock,Registered,Registered,N,R_06,N,N,Y,810,20110426,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0.006666667,0.01,0.006666667,0.006666667,0.005,0.008448,N,N,N,N,N,39.0429,-123.2635,N,Stockwatering,2021
L032006,Registration Livestock,Registered,Registered,N,R_06,N,N,Y,814,20130211,PRIORITY_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0.933333333,0.333333333,N,N,Y,N,N,38.9091,-123.0744,N,Stockwatering,2021
L032027,Registration Livestock,Registered,Registered,N,R_06,N,N,Y,818,20130422,PRIORITY_DATE,1991-PRESENT,0.2,0.3,0.3,0.2,0.1,0,0,0,0,0,0,0.1,N,N,N,N,N,38.9315,-123.0307,N,Stockwatering,2021
L032128,Registration Livestock,Registered,Registered,N,R_06,N,N,Y,824,20130617,PRIORITY_DATE,1991-PRESENT,0.5,0.4,0.4,0.3,0.2,0.1,0,0,0,0,0,0.2,N,N,N,N,N,38.9351,-123.0404,N,Stockwatering,2021
S002059,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.98916908,-123.1684993,N,Irrigation,2021
S008348,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.97241632,-123.083445,N,Irrigation,2021
S012595,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.94340751,-122.9792715,N,Fish and Wildlife Preservation and Enhancement,2021
S014129,Statement of Div and Use,Claimed,Claimed,N,R_06,N,N,Y,39,19100101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.97423142,-123.0949057,N,Irrigation,2021
S014554,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.00069,0.00069,0.00069,0.00069,0.00161,0.0038345,0.0038345,0.0038345,0.0038345,0.00196,0.00069,0.00069,N,N,N,N,N,38.99428242,-123.192336,N,Irrigation,2021
S015790,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.4,0.504516,0.537849333,0.571607333,0.571607333,0.521906667,0.504493333,0,0,N,N,N,N,N,38.94561872,-123.1294535,Y,Irrigation,2021
S015830,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.9605892,-123.0556548,N,Irrigation,2021
S015831,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.733333333,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.96605158,-123.0589017,N,Irrigation,2021
S016670,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,12,0.1,0,2.1,0.9,0,0,0,0,0,0,N,N,N,N,N,38.9695,-123.1294,N,Irrigation,2021
S016819,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,5.933333333,0,0,0,0.133333333,0,0,0,0,0.166666667,0.366666667,5.533333333,N,N,N,N,N,38.9615,-123.0842,N,Irrigation,2021
S016836,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,19.1,0.366666667,8.4,0,0,0,0,0,0,0,3.633333333,14.76666667,N,N,Y,N,N,38.9658,-123.1339,N,Irrigation,2021
S016837,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,6.733333333,5.366666667,0.7,0.1,5.6,0,0,0,0,0,0.6,2.3,N,N,N,N,N,38.9822,-123.1447,N,Irrigation,2021
S016838,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,3.833333333,1.7,0,0,0,0,0,0,0,0,0.566666667,1.033333333,N,N,Y,N,N,38.9816,-123.1427,N,Irrigation,2021
S016839,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,25.13333333,13.53333333,7.133333333,8.233333333,0,0,0,0,0,0,0.533333333,1.566666667,N,N,Y,N,N,38.9821,-123.139,N,Irrigation,2021
S016840,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.976,-123.1394,N,Irrigation,2021
S016841,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,2.7,7.6,10.2,0,5.666666667,0,0,0,0,0,N,N,N,N,N,38.9781,-123.1485,N,Irrigation,2021
S016842,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.9726,-123.1421,N,Irrigation,2021
S016885,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,1.033333333,0.933333333,0,0,0,0,0,0,0,0,0.566666667,N,N,Y,N,N,38.95524625,-123.0509516,N,Irrigation,2021
S016886,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.1,0.5,0,0,0,0,0,0,0.066666667,0.266666667,1.666666667,N,N,Y,N,N,38.9605,-123.0474,N,Irrigation,2021
