APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV_ALL,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
A024569,Appropriative,Licensed,Licensed,N,R_23,N,N,277,19740301,APPLICATION_ACCEPTANCE_DATE,1971-1990,4.06,10.73,0.53,0.5,0,0,0,0,0,0,0,0.46,2.7,N,N,Y,N,N,38.56,-122.76,N,Irrigation,2021
A024571A,Appropriative,Permitted,Permitted,N,R_02_MSRR,Y,Y,485,19740305,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,8.03,8.43,5.53,6.76,3.38,7.73,3.06,5.4,8.16,0,0,N,N,N,N,N,39.35,-123.12,N,Irrigation,2021
A024571B,Appropriative,Permitted,Permitted,N,R_02_MSRR,Y,Y,486,19740305,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,3.33,1.66,3.66,14.33,7.165,11,10.83,6.66,6.66,0,0,N,N,N,N,N,39.35,-123.12,Y,Frost Protection,2021
A024593A,Appropriative,Permitted,Permitted,N,R_06,N,Y,487,19740412,APPLICATION_RECD_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,8.33,53.33,N,N,Y,N,N,38.96,-123.03,N,Irrigation,2021
A024593B,Appropriative,Permitted,Permitted,N,R_06,N,Y,488,19740412,APPLICATION_RECD_DATE,1971-1990,0,0,10.03,4.6,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.96,-123.03,N,Frost Protection,2021
A024604,Appropriative,Licensed,Licensed,N,R_12,N,Y,489,19740507,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.91,0.7,0.35,2.13,0.96,0.2,0.13,0,0,N,N,N,N,N,38.64,-122.77,N,Irrigation,2021
A024617,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,490,19740606,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,4.15,0.16,0.08,0,0,0,0,0,0,0,0,N,N,N,N,N,39.08,-123.17,N,Frost Protection,2021
A024644,Appropriative,Licensed,Licensed,N,R_24,N,N,278,19740712,PRIORITY_DATE,1971-1990,2,0,1.66,0,0,0,0,0,0,0,0,3.33,2,N,N,Y,N,N,38.52,-122.56,N,Irrigation,2021
A024645,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,491,19740717,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0.33,N,N,Y,N,N,39.17,-123.19,N,Irrigation,2021
A024678B,Appropriative,Permitted,Permitted,N,R_10_MSRR,Y,Y,492,19740826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.9,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.69,-122.87,N,Irrigation,2021
A024682,Appropriative,Licensed,Licensed,N,R_12,N,Y,493,19740829,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,1.66,1.66,1.66,N,N,Y,N,N,38.58,-122.64,N,Domestic,2021
A024688A,Appropriative,Licensed,Licensed,N,R_16_MSDC,Y,N,279,19740917,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.58,-122.87,N,Irrigation,2021
A024688B,Appropriative,Licensed,Licensed,N,R_16_MSDC,Y,N,280,19740917,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.58,-122.87,N,Frost Protection,2021
A024691A,Appropriative,Licensed,Licensed,N,R_04,N,Y,494,19740919,APPLICATION_ACCEPTANCE_DATE,1971-1990,6.1,7.33,6.5,0.36,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.18,-123.22,N,Irrigation,2021
A024691B,Appropriative,Permitted,Permitted,N,R_04,N,Y,495,19740919,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.74,1.86,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.17,-123.19,N,Frost Protection,2021
A024706,Appropriative,Licensed,Licensed,N,R_23,N,N,281,19741108,APPLICATION_ACCEPTANCE_DATE,1971-1990,1.26,0,0,0,0,0,0,0,0,0,0.08,2.16,4.06,N,N,Y,N,N,38.54,-122.83,N,Irrigation,2021
A024725,Appropriative,Licensed,Licensed,N,R_01,N,Y,496,19741217,APPLICATION_ACCEPTANCE_DATE,1971-1990,3.33,3.33,4,4.33,1,0.66,0.33,0.66,0.66,0.66,0.66,0.33,0,N,N,N,N,N,39.29,-123.21,N,Irrigation,2021
A024741,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,497,19750121,APPLICATION_ACCEPTANCE_DATE,1971-1990,6,6,2.18,0.46,0.71,1.42,0.71,1.21,0,0,0,0,0,N,N,N,N,N,39.04,-123.12,N,Irrigation,2021
A024761,Appropriative,Licensed,Licensed,N,R_18,N,N,282,19750228,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.46,-122.89,N,Irrigation,2021
A024762A,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,283,19750228,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,3.33E-05,0.00001665,0.11,0.01,0,0,0,0,N,N,N,N,N,38.58,-122.85,N,Irrigation,2021
A024762B,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,284,19750228,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.66,0.3,1.67E-04,0,0,0,0,0,0,0,0,N,N,N,N,N,38.58,-122.85,N,Frost Protection,2021
A024763B,Appropriative,Licensed,Licensed,N,R_06_MSRR,Y,Y,498,19750228,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,28.66,28.66,28.66,0,0,0,0,0,0,0,0,N,N,N,N,N,38.99,-123.11,N,Frost Protection,2021
A024774,Appropriative,Licensed,Licensed,N,R_01,N,Y,499,19750311,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.13,0.13,0.13,0.13,0,0.41,0.205,0.41,0.41,0.41,0.41,0.12,0.12,N,N,N,N,N,39.24,-123.22,Y,Irrigation,2021
A024780,Appropriative,Licensed,Licensed,N,R_18,N,N,286,19750318,APPLICATION_ACCEPTANCE_DATE,1971-1990,1.5,1.5,1.23,0.26,0.33,0,0,0,0,0,0,0,0,N,N,N,N,N,38.44,-122.89,N,Irrigation,2021
A024782,Appropriative,Licensed,Licensed,N,R_16,N,N,287,19750320,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.66,-122.9,N,Irrigation,2021
A024783,Appropriative,Licensed,Licensed,N,R_24,N,N,288,19750320,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.25,0.5,0.75,0.25,0,0,0,0,0,0,0,0,0.25,N,N,Y,N,N,38.55,-122.61,N,Recreational,2021
A024789A,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,500,19750327,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.08,-123.17,N,Irrigation,2021
A024789B,Appropriative,Permitted,Permitted,N,R_05_MSRR,Y,Y,501,19750327,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,1.13,0.06,0.03,0,0,0,0,0,0,0,0,N,N,N,N,N,39.08,-123.17,N,Frost Protection,2021
A024790A,Appropriative,Permitted,Permitted,N,R_09,N,Y,502,19750331,APPLICATION_RECD_DATE,1971-1990,5,4,5,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.86,-123.04,N,Irrigation,2021
A024791,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,503,19750331,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,8.33E-03,1.02,0.51,2.76,2.85,2.22,0.45,0,0,N,N,N,N,N,38.72,-122.92,N,Irrigation,2021
A024805,Appropriative,Licensed,Licensed,N,R_01,N,Y,504,19750506,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.25,-123.22,N,Irrigation,2021
A024807,Appropriative,Licensed,Licensed,N,R_05,N,Y,505,19750507,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.1,0.15,0.075,0,0,0,0,0,0,N,N,N,N,N,39.09,-123.23,N,Irrigation,2021
A024817,Appropriative,Licensed,Licensed,N,R_28,N,N,290,19750602,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.33,-122.77,N,Stockwatering,2021
A024820,Appropriative,Licensed,Licensed,N,R_04_MSRR,Y,Y,506,19750612,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,2.9,1.45,3.63,3.8,2.13,0,0,0,N,N,N,N,N,39.16,-123.19,N,Irrigation,2021
A024827,Appropriative,Licensed,Licensed,N,R_21,N,N,291,19750626,APPLICATION_ACCEPTANCE_DATE,1971-1990,3.06,3.8,0.8,0.2,0,0,0,0,0,0,0,0.66,2.13,N,N,Y,N,N,38.43,-122.95,N,Irrigation,2021
A024854,Appropriative,Licensed,Licensed,N,R_06,N,Y,507,19750808,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,0.33,N,N,Y,N,N,38.87,-123.1,N,Irrigation,2021
A024864A,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,508,19750825,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65,-122.81,N,Irrigation,2021
A024864B,Appropriative,Permitted,Permitted,N,R_12_MSRR,Y,Y,509,19750825,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65,-122.81,N,Frost Protection,2021
A024865A01,Appropriative,Licensed,Licensed,N,R_18_MSRR,Y,N,292,19750826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5,-122.88,N,Domestic,2021
A024865A02,Appropriative,Permitted,Permitted,N,R_18_MSRR,Y,N,293,19750826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0.28,0.14,0.33,0.19,0.16,0,0,0,N,N,N,N,N,38.5,-122.88,N,Irrigation,2021
A024865B,Appropriative,Permitted,Permitted,N,R_18_MSRR,Y,N,294,19750826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0.02,0.03,0,0,0,0,0,0,0.02,0,N,N,N,N,N,38.5,-122.88,N,Irrigation,2021
A024877,Appropriative,Licensed,Licensed,N,R_12_MSRR,Y,Y,510,19750910,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65,-122.81,N,Irrigation,2021
A024884,Appropriative,Licensed,Licensed,N,R_20,N,N,295,19750924,APPLICATION_ACCEPTANCE_DATE,1971-1990,9.21E-03,9.21E-03,9.21E-03,9.21E-03,0.11,0.11,0.055,0.11,0.11,0.11,0.11,9.21E-03,9.21E-03,N,N,N,N,N,38.53,-123.13,N,Irrigation,2021
A024889,Appropriative,Licensed,Licensed,N,R_13,N,Y,512,19750929,APPLICATION_ACCEPTANCE_DATE,1971-1990,,,,,,,0,,,,,,,Y,N,N,N,N,38.61,-122.84,N,Domestic,2021
A024890,Appropriative,Permitted,Permitted,N,R_09_MSRR,Y,Y,511,19750922,APPLICATION_RECD_DATE,1971-1990,0.93,0.9,0.93,1.2,1.86,2.1,1.05,2.33,2.3,2.36,2.26,1.43,1.23,N,N,N,N,N,38.77,-122.97,N,Domestic,2021
A024891,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,296,19750930,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.55,-122.85,N,Industrial,2021
A024892A,Appropriative,Permitted,Permitted,N,R_17_MSRR,Y,N,297,19750930,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.53,-122.85,N,Irrigation,2021
A024892B,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,298,19750930,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.53,-122.85,N,Frost Protection,2021
A024893A,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,513,19750930,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,6.9,3.45,8.93,8.36,0,0,0,0,N,N,N,N,N,38.79,-123,N,Irrigation,2021
A024893B,Appropriative,Permitted,Permitted,N,R_09_MSRR,Y,Y,514,19750930,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.79,-123,N,Frost Protection,2021
A024894,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,515,19750930,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,10.06,5.03,11.6,13.63,11.06,3.06,0,0,N,N,N,N,N,38.72,-122.91,N,Irrigation,2021
A024898,Appropriative,Licensed,Licensed,N,R_04,N,Y,516,19751010,PRIORITY_DATE,1971-1990,1.88,0,0,0.17,0,0,0,0,0,0,0.02,3.94,2,N,N,Y,N,N,39.14,-123.16,N,Irrigation,2021
A024899,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,517,19751014,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.78,-122.98,N,Irrigation,2021
A024905,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,299,19751017,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0.06,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.52,-122.86,N,Irrigation,2021
A024909,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,518,19751021,APPLICATION_ACCEPTANCE_DATE,1971-1990,,,,,,,0,,,,,,,Y,N,N,N,N,38.83,-123.01,N,Domestic,2021
A024912,Appropriative,Permitted,Permitted,N,R_09_MSRR,Y,Y,519,19751022,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.77,-122.99,N,Domestic,2021
A024919,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,520,19751027,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.05,0.05,0.07,0.07,0.08,0.08,0.04,0.08,0.08,0.08,0.08,0.06,0.06,N,N,N,N,N,38.83,-123,Y,Domestic,2021
A024921,Appropriative,Licensed,Licensed,N,R_21_MSRR,Y,N,300,19751029,APPLICATION_ACCEPTANCE_DATE,1971-1990,1.02E-03,1.02E-03,5.11E-04,1.64E-03,2.15E-03,2.66E-03,0.00133,5.83E-03,9.31E-03,7.98E-03,1.84E-03,1.02E-03,1.02E-03,N,N,N,N,N,38.47,-122.99,N,Irrigation,2021
A024929,Appropriative,Licensed,Licensed,N,R_21_MSRR,Y,N,301,19751117,APPLICATION_RECD_DATE,1971-1990,49.5,43.58,52.4,48.36,57.27,65.59,32.795,77.68,76.85,67.37,58.51,50.49,45.25,N,N,N,N,N,38.47,-123.01,N,Municipal,2021
A024931,Appropriative,Licensed,Licensed,N,R_13,N,Y,521,19751117,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.19,0.16,0.18,0.18,0.18,0.18,0.09,0.18,0.18,0.18,0.18,0.18,0.18,N,N,N,N,N,38.59,-122.85,N,Domestic,2021
A024932,Appropriative,Licensed,Licensed,N,R_13_MSRR,Y,Y,522,19751117,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N,N,N,38.61,-122.82,N,Domestic,2021
A024935,Appropriative,Licensed,Licensed,N,R_13_MSRR,Y,Y,523,19751118,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,N,N,N,N,N,38.61,-122.83,N,Domestic,2021
A024946,Appropriative,Licensed,Licensed,N,R_02,N,Y,524,19751128,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,4.60E-03,4.60E-03,0.00230175,0,0,0,0,0,0,N,N,N,N,N,39.29,-123.06,N,Irrigation,2021
A024951,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,525,19751205,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.06,0.05,0.03,0.13,0.17,0.28,0.14,0.63,0.39,0.34,0.27,0.12,0.12,N,N,N,N,N,38.76,-122.96,N,Irrigation,2021
A024955,Appropriative,Permitted,Permitted,N,R_03_MSRR,Y,Y,526,19751210,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,18.51,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.19,-123.18,N,Irrigation,2021
A024958A,Appropriative,Permitted,Permitted,N,R_12_MSRR,Y,Y,527,19751216,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.03,0.11,0.055,0.22,0.22,0,0,0,0,N,N,N,N,N,38.64,-122.79,N,Irrigation,2021
A024958B,Appropriative,Permitted,Permitted,N,R_12_MSRR,Y,Y,528,19751216,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64,-122.79,N,Frost Protection,2021
A024959,Appropriative,Licensed,Licensed,N,R_01,N,Y,529,19751217,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.76,0.73,0,0,0,0,0,0,0,0,0,0,1.45,N,N,Y,N,N,39.24,-123.2,N,Irrigation,2021
A024962,Appropriative,Licensed,Licensed,N,R_21_MSRR,Y,N,302,19751229,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,7.67E-04,0.0003835,1.53E-03,1.53E-03,7.67E-04,0,0,0,N,N,N,N,N,38.46,-123.04,N,Domestic,2021
A024963,Appropriative,Licensed,Licensed,N,R_21_MSRR,Y,N,303,19751229,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5,-123,N,Irrigation,2021
A024967,Appropriative,Licensed,Licensed,N,R_13,N,Y,530,19760106,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.2,0.13,0.1,0.36,0.66,15.73,7.865,5.33,0.63,0.73,0.6,0.36,0.13,N,N,N,N,N,38.58,-122.85,N,Irrigation,2021
A024968A,Appropriative,Licensed,Licensed,N,R_13,N,Y,531,19760106,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,10.1,5.05,9.36,0,0,0,0,0,N,N,N,N,N,38.58,-122.85,N,Irrigation,2021
A024968B,Appropriative,Permitted,Permitted,N,R_13,N,Y,532,19760106,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.62,0.01,1.36,0,0,0,0,0,0,0,0,N,N,N,N,N,38.58,-122.85,N,Irrigation,2021
A024969B,Appropriative,Permitted,Permitted,N,R_13,N,Y,533,19760106,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.58,-122.85,N,Irrigation,2021
A024972,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,534,19760112,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0.04,0.02,0.04,0.04,0.02,0,0,0,N,N,N,N,N,38.71,-122.89,N,Irrigation,2021
A024993,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,535,19760209,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.01,0.02,0.04,0.09,0.14,0.45,0.225,0.59,0.71,0.57,0.37,0.04,0.01,N,N,N,N,N,38.78,-122.99,N,Irrigation,2021
A024995,Appropriative,Licensed,Licensed,N,R_02_MSRR,Y,Y,536,19760218,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.29,-123.09,N,Irrigation,2021
A024996,Appropriative,Licensed,Licensed,N,R_01,N,Y,537,19760218,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.9,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.27,-123.17,N,Frost Protection,2021
A025005,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,538,19760225,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.83,-123,N,Domestic,2021
A025010,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,304,19760227,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.52,-122.86,N,Domestic,2021
A025012,Appropriative,Licensed,Licensed,N,R_19_MSRR,Y,N,305,19760227,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,3.07E-03,3.07E-03,3.07E-03,6.14E-03,0.003069,7.67E-03,7.67E-03,7.67E-03,4.60E-03,0,0,N,N,N,N,N,38.5,-122.94,N,Domestic,2021
A025015,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,539,19760302,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.02,0.03,0.02,0.03,0.08,0.08,0.04,0.1,0.1,0.1,0.11,0.03,0.03,N,N,N,N,N,38.83,-123,N,Domestic,2021
A025019,Appropriative,Licensed,Licensed,N,R_02,N,Y,540,19760312,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.35,-123.1,N,Irrigation,2021
A025021,Appropriative,Licensed,Licensed,N,R_17_MSRR,Y,N,306,19760312,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.01,0.01,0.005,0.01,0.01,0.01,0.01,0,0,N,N,N,N,N,38.58,-122.85,N,Irrigation,2021
A025025,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,541,19760322,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.49,0.51,0.47,0.53,0.61,0.85,0.425,1.31,1.64,1.39,0.81,0.49,0.45,N,N,N,N,N,38.67,-122.86,N,Irrigation,2021
A025028,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,544,19760324,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.83,-123,N,Irrigation,2021
A025032,Appropriative,Licensed,Licensed,N,R_12,N,Y,545,19760331,APPLICATION_ACCEPTANCE_DATE,1971-1990,2.66,2,2,0,0,0,0,0,0,0,0,0,1.33,N,N,Y,N,N,38.61,-122.66,N,Frost Protection,2021
A025052,Appropriative,Licensed,Licensed,N,R_05,N,Y,546,19760420,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,1.69E-04,1.69E-04,5.37E-04,0.0002685,5.37E-04,6.90E-04,6.90E-04,4.60E-04,0,0,N,N,N,N,N,39.08,-123.22,N,Recreational,2021
A025065,Appropriative,Licensed,Licensed,N,R_23,N,N,307,19760517,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.55,-122.76,N,Stockwatering,2021
A025070,Appropriative,Licensed,Licensed,N,R_02,N,Y,547,19760521,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,1,0.5,2,2.66,2,0.66,0,0,N,N,N,N,N,39.32,-123.14,N,Irrigation,2021
A025084,Appropriative,Licensed,Licensed,N,R_13_MSRR,Y,Y,548,19760614,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.01,0.01,0.01,0.01,0.01,0.01,0.005,3.68E-03,9.51E-03,6.14E-03,5.83E-03,0.01,0.01,N,N,N,N,N,38.61,-122.83,N,Domestic,2021
A025110,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,549,19760721,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,N,N,N,N,N,38.78,-122.99,N,Domestic,2021
A025123,Appropriative,Licensed,Licensed,N,R_04,N,Y,550,19760804,APPLICATION_ACCEPTANCE_DATE,1971-1990,1.69,1.58,1.12,0.04,3.33E-03,3.33E-03,0.001666667,3.33E-03,0,3.33E-03,0,0.1,3.33E-03,N,N,N,N,N,39.12,-123.15,N,Irrigation,2021
A025125,Appropriative,Permitted,Permitted,N,R_16,N,N,308,19760811,APPLICATION_ACCEPTANCE_DATE,1971-1990,,,,,,,0,,,,,,,Y,N,N,N,N,38.59,-122.97,N,Irrigation,2021
A025137,Appropriative,Licensed,Licensed,N,R_21,N,N,309,19760827,APPLICATION_ACCEPTANCE_DATE,1971-1990,3,3,3,3,0,0,0,0,0,0,0,2,2,N,N,Y,N,N,38.42,-122.94,N,Irrigation,2021
A025154,Appropriative,Licensed,Licensed,N,R_10_MSRR,Y,Y,551,19760921,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.78,3.18,1.59,7.05,8.78,0,0,0,0,N,N,N,N,N,38.67,-122.84,N,Irrigation,2021
A025157,Appropriative,Licensed,Licensed,N,R_09_MSRR,Y,Y,552,19760921,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.04,0.04,0.04,0.04,0.05,0.05,0.025,0.05,0.05,0.05,0.04,0.04,0.04,N,N,N,N,N,38.83,-123,N,Domestic,2021
A025201,Appropriative,Licensed,Licensed,N,R_02,N,Y,553,19761123,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.21,0.3,0.15,0.03,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.3,-123.05,N,Stockwatering,2021
A025207,Appropriative,Licensed,Licensed,N,R_13_MSRR,Y,Y,554,19761207,APPLICATION_ACCEPTANCE_DATE,1971-1990,3.80E-03,3.80E-03,3.80E-03,5.33E-03,8.56E-03,0.01,0.005,0.01,9.40E-03,9.33E-03,8.38E-03,8.34E-03,5.56E-03,N,N,N,N,N,38.62,-122.82,N,Domestic,2021
A025268,Appropriative,Licensed,Licensed,N,R_05_MSRR,Y,Y,555,19770228,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.44,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.1,-123.17,N,Frost Protection,2021
